,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_features,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
179,0.2033993721008301,0.012460170116836202,0.10742082595825195,0.002498216179435371,entropy,6,101,"{'criterion': 'entropy', 'max_features': 6, 'n_estimators': 101}",0.6071428571428571,0.9629629629629629,0.8888888888888888,0.8461538461538461,0.8846153846153846,0.835820895522388,0.12342733389513946,161,1.0,1.0,1.0,1.0,1.0,1.0,0.0
180,0.16001286506652831,0.011934553958925589,0.10517473220825195,0.0023359763536868897,entropy,7,11,"{'criterion': 'entropy', 'max_features': 7, 'n_estimators': 11}",0.6428571428571429,1.0,0.8888888888888888,0.8846153846153846,0.7692307692307693,0.835820895522388,0.12288785195003238,161,0.9905660377358491,1.0,1.0,0.9907407407407407,1.0,0.9962613556953179,0.0045792187073112256
181,0.13582077026367187,0.014085044897561745,0.11284751892089843,0.0013329406199423745,entropy,7,21,"{'criterion': 'entropy', 'max_features': 7, 'n_estimators': 21}",0.6428571428571429,0.9629629629629629,0.8888888888888888,0.8461538461538461,0.7692307692307693,0.8208955223880597,0.1107400977383859,224,1.0,0.9906542056074766,1.0,1.0,1.0,0.9981308411214954,0.0037383177570093464
182,0.1306786060333252,0.005162254092897437,0.13170108795166016,0.009914148943049582,entropy,7,31,"{'criterion': 'entropy', 'max_features': 7, 'n_estimators': 31}",0.6071428571428571,0.9629629629629629,0.8888888888888888,0.8461538461538461,0.7692307692307693,0.8134328358208955,0.12301012691357369,234,1.0,1.0,1.0,1.0,1.0,1.0,0.0
183,0.14730424880981446,0.026259707318659453,0.11398024559020996,0.012769075666198905,entropy,7,41,"{'criterion': 'entropy', 'max_features': 7, 'n_estimators': 41}",0.6071428571428571,0.9629629629629629,0.8888888888888888,0.8846153846153846,0.8076923076923077,0.8283582089552238,0.12373931600077154,201,1.0,1.0,1.0,1.0,1.0,1.0,0.0
184,0.15421433448791505,0.014633247350435056,0.10496311187744141,0.0009454636629150885,entropy,7,51,"{'criterion': 'entropy', 'max_features': 7, 'n_estimators': 51}",0.6071428571428571,0.9629629629629629,0.8518518518518519,0.8846153846153846,0.8076923076923077,0.8208955223880597,0.12094907791396498,224,1.0,1.0,1.0,1.0,1.0,1.0,0.0
185,0.16524991989135743,0.0069105769315684065,0.11473965644836426,0.004751719023892168,entropy,7,61,"{'criterion': 'entropy', 'max_features': 7, 'n_estimators': 61}",0.6428571428571429,0.9629629629629629,0.8518518518518519,0.8461538461538461,0.8076923076923077,0.8208955223880597,0.10507544607505108,224,1.0,1.0,1.0,1.0,1.0,1.0,0.0
186,0.15094380378723143,0.003627896167178025,0.11359400749206543,0.003586708102307208,entropy,7,71,"{'criterion': 'entropy', 'max_features': 7, 'n_estimators': 71}",0.6428571428571429,0.9629629629629629,0.8518518518518519,0.8461538461538461,0.8076923076923077,0.8208955223880597,0.10507544607505108,224,1.0,1.0,1.0,1.0,1.0,1.0,0.0
187,0.2328007698059082,0.058111862767700306,0.11294975280761718,0.005247340357871137,entropy,7,81,"{'criterion': 'entropy', 'max_features': 7, 'n_estimators': 81}",0.6428571428571429,0.9629629629629629,0.8888888888888888,0.8461538461538461,0.8076923076923077,0.8283582089552238,0.10827552005865128,201,1.0,1.0,1.0,1.0,1.0,1.0,0.0
188,0.1880040645599365,0.023346208053675776,0.10642843246459961,0.0016907875855185013,entropy,7,91,"{'criterion': 'entropy', 'max_features': 7, 'n_estimators': 91}",0.6428571428571429,0.9629629629629629,0.8888888888888888,0.8461538461538461,0.8076923076923077,0.8283582089552238,0.10827552005865128,201,1.0,1.0,1.0,1.0,1.0,1.0,0.0
189,0.17830829620361327,0.013326247495161363,0.10893902778625489,0.0024497910614619894,entropy,7,101,"{'criterion': 'entropy', 'max_features': 7, 'n_estimators': 101}",0.6428571428571429,0.9629629629629629,0.9259259259259259,0.8461538461538461,0.8076923076923077,0.835820895522388,0.11334785104288514,161,1.0,1.0,1.0,1.0,1.0,1.0,0.0
190,0.1255014419555664,0.01109483423954517,0.10330410003662109,0.0004037049764209143,entropy,8,11,"{'criterion': 'entropy', 'max_features': 8, 'n_estimators': 11}",0.8571428571428571,0.9629629629629629,0.8518518518518519,0.8461538461538461,0.8076923076923077,0.8656716417910447,0.05183720428332408,3,0.9811320754716981,1.0,1.0,1.0,0.9907407407407407,0.9943745632424876,0.007530003512243882
191,0.11916213035583496,0.0034164209319085793,0.11290874481201171,0.009525758499851024,entropy,8,21,"{'criterion': 'entropy', 'max_features': 8, 'n_estimators': 21}",0.75,0.9629629629629629,0.9259259259259259,0.8461538461538461,0.7692307692307693,0.8507462686567164,0.08420437815750371,50,1.0,0.9906542056074766,1.0,0.9907407407407407,1.0,0.9962789892696435,0.0045573709653781306
192,0.12248668670654297,0.005318476330829585,0.11540837287902832,0.009692323637912772,entropy,8,31,"{'criterion': 'entropy', 'max_features': 8, 'n_estimators': 31}",0.7142857142857143,0.9629629629629629,0.9259259259259259,0.8461538461538461,0.8076923076923077,0.8507462686567164,0.08905590735041968,50,1.0,1.0,1.0,1.0,1.0,1.0,0.0
193,0.1478339672088623,0.02117847306702665,0.10775299072265625,0.0015537785181301467,entropy,8,41,"{'criterion': 'entropy', 'max_features': 8, 'n_estimators': 41}",0.7142857142857143,0.9629629629629629,0.8888888888888888,0.8461538461538461,0.7692307692307693,0.835820895522388,0.08827299740844641,161,1.0,1.0,1.0,1.0,1.0,1.0,0.0
194,0.15188961029052733,0.004939606556569091,0.11152882575988769,0.002484303456055366,entropy,8,51,"{'criterion': 'entropy', 'max_features': 8, 'n_estimators': 51}",0.7142857142857143,0.9629629629629629,0.9259259259259259,0.8461538461538461,0.8076923076923077,0.8507462686567164,0.08905590735041968,50,1.0,1.0,1.0,1.0,1.0,1.0,0.0
195,0.13593096733093263,0.003130964652168305,0.11115641593933105,0.0011915442291293116,entropy,8,61,"{'criterion': 'entropy', 'max_features': 8, 'n_estimators': 61}",0.7142857142857143,0.9629629629629629,0.9259259259259259,0.8461538461538461,0.8076923076923077,0.8507462686567164,0.08905590735041968,50,1.0,1.0,1.0,1.0,1.0,1.0,0.0
196,0.14663481712341309,0.01169572300927339,0.11845178604125976,0.012700865178068114,entropy,8,71,"{'criterion': 'entropy', 'max_features': 8, 'n_estimators': 71}",0.7142857142857143,0.9629629629629629,0.9259259259259259,0.8461538461538461,0.8076923076923077,0.8507462686567164,0.08905590735041968,50,1.0,1.0,1.0,1.0,1.0,1.0,0.0
197,0.1931673049926758,0.020390765028208215,0.10809149742126464,0.00432416325729058,entropy,8,81,"{'criterion': 'entropy', 'max_features': 8, 'n_estimators': 81}",0.7142857142857143,0.9629629629629629,0.9259259259259259,0.8461538461538461,0.8076923076923077,0.8507462686567164,0.08905590735041968,50,1.0,1.0,1.0,1.0,1.0,1.0,0.0
198,0.19648489952087403,0.020383193622125033,0.10729837417602539,0.0016033554325034327,entropy,8,91,"{'criterion': 'entropy', 'max_features': 8, 'n_estimators': 91}",0.7142857142857143,0.9629629629629629,0.9259259259259259,0.8461538461538461,0.8076923076923077,0.8507462686567164,0.08905590735041968,50,1.0,1.0,1.0,1.0,1.0,1.0,0.0
199,0.16451849937438964,0.009532012081359549,0.10744009017944336,0.0020235241880071746,entropy,8,101,"{'criterion': 'entropy', 'max_features': 8, 'n_estimators': 101}",0.7142857142857143,0.9629629629629629,0.9259259259259259,0.8461538461538461,0.8461538461538461,0.8582089552238806,0.08671616295323258,21,1.0,1.0,1.0,1.0,1.0,1.0,0.0
200,0.13527889251708985,0.006020782038333556,0.10413002967834473,0.0006203517831746357,entropy,9,11,"{'criterion': 'entropy', 'max_features': 9, 'n_estimators': 11}",0.7142857142857143,0.9629629629629629,0.8888888888888888,0.8461538461538461,0.8461538461538461,0.8507462686567164,0.08203472417251918,50,0.9905660377358491,0.9813084112149533,1.0,0.9907407407407407,1.0,0.9925230379383085,0.006994057606011343
201,0.13094563484191896,0.00230214505608985,0.12281479835510253,0.010971452233763158,entropy,9,21,"{'criterion': 'entropy', 'max_features': 9, 'n_estimators': 21}",0.7142857142857143,0.9629629629629629,0.9259259259259259,0.8461538461538461,0.8076923076923077,0.8507462686567164,0.08905590735041968,50,1.0,0.9906542056074766,1.0,0.9907407407407407,1.0,0.9962789892696435,0.0045573709653781306
202,0.1324458599090576,0.011911772998284977,0.10609254837036133,0.0021495983392668043,entropy,9,31,"{'criterion': 'entropy', 'max_features': 9, 'n_estimators': 31}",0.7142857142857143,0.9629629629629629,0.9259259259259259,0.8461538461538461,0.8461538461538461,0.8582089552238806,0.08671616295323258,21,1.0,1.0,1.0,1.0,1.0,1.0,0.0
203,0.1549381732940674,0.008040137380147744,0.10941882133483886,0.0018568973818962407,entropy,9,41,"{'criterion': 'entropy', 'max_features': 9, 'n_estimators': 41}",0.7142857142857143,0.9629629629629629,0.9259259259259259,0.8461538461538461,0.8076923076923077,0.8507462686567164,0.08905590735041968,50,1.0,1.0,1.0,1.0,1.0,1.0,0.0
204,0.1512899398803711,0.005204503018889509,0.1121170997619629,0.0016139370111039157,entropy,9,51,"{'criterion': 'entropy', 'max_features': 9, 'n_estimators': 51}",0.6785714285714286,0.9629629629629629,0.9259259259259259,0.8461538461538461,0.8076923076923077,0.8432835820895522,0.10088861261592992,98,1.0,1.0,1.0,1.0,1.0,1.0,0.0
205,0.1465066432952881,0.005529136511037978,0.1136934757232666,0.0011114232859117858,entropy,9,61,"{'criterion': 'entropy', 'max_features': 9, 'n_estimators': 61}",0.6785714285714286,0.9629629629629629,0.9259259259259259,0.8461538461538461,0.8076923076923077,0.8432835820895522,0.10088861261592992,98,1.0,1.0,1.0,1.0,1.0,1.0,0.0
206,0.1431117534637451,0.006716971488117882,0.11637072563171387,0.0020938833167245636,entropy,9,71,"{'criterion': 'entropy', 'max_features': 9, 'n_estimators': 71}",0.6785714285714286,0.9629629629629629,0.9259259259259259,0.8461538461538461,0.8076923076923077,0.8432835820895522,0.10088861261592992,98,1.0,1.0,1.0,1.0,1.0,1.0,0.0
207,0.20635275840759276,0.016593796868148682,0.1057441234588623,0.0010514882235770893,entropy,9,81,"{'criterion': 'entropy', 'max_features': 9, 'n_estimators': 81}",0.6785714285714286,0.9629629629629629,0.9259259259259259,0.8461538461538461,0.8076923076923077,0.8432835820895522,0.10088861261592992,98,1.0,1.0,1.0,1.0,1.0,1.0,0.0
208,0.16461844444274903,0.011274347160895612,0.10848603248596192,0.003069361991216379,entropy,9,91,"{'criterion': 'entropy', 'max_features': 9, 'n_estimators': 91}",0.6785714285714286,0.9629629629629629,0.9259259259259259,0.8461538461538461,0.8076923076923077,0.8432835820895522,0.10088861261592992,98,1.0,1.0,1.0,1.0,1.0,1.0,0.0
209,0.15425324440002441,0.0058866374097680885,0.11074337959289551,0.001335375013128048,entropy,9,101,"{'criterion': 'entropy', 'max_features': 9, 'n_estimators': 101}",0.6785714285714286,0.9629629629629629,0.9259259259259259,0.8461538461538461,0.8076923076923077,0.8432835820895522,0.10088861261592992,98,1.0,1.0,1.0,1.0,1.0,1.0,0.0
210,0.12628788948059083,0.005789968214665297,0.10392208099365234,0.0012371411408339614,entropy,10,11,"{'criterion': 'entropy', 'max_features': 10, 'n_estimators': 11}",0.75,0.9259259259259259,0.8888888888888888,0.8461538461538461,0.8076923076923077,0.8432835820895522,0.06213609174747325,98,0.9905660377358491,0.9813084112149533,1.0,0.9907407407407407,1.0,0.9925230379383085,0.006994057606011343
211,0.13621530532836915,0.003301662804146673,0.11952261924743653,0.00839735058028224,entropy,10,21,"{'criterion': 'entropy', 'max_features': 10, 'n_estimators': 21}",0.75,0.9629629629629629,0.8888888888888888,0.8461538461538461,0.8076923076923077,0.8507462686567164,0.07290449796883505,50,1.0,0.9906542056074766,1.0,0.9907407407407407,0.9907407407407407,0.9944271374177915,0.004550332956757942
212,0.14876418113708495,0.007164118839329188,0.1082921028137207,0.0023361793022642872,entropy,10,31,"{'criterion': 'entropy', 'max_features': 10, 'n_estimators': 31}",0.7142857142857143,0.9629629629629629,0.8888888888888888,0.8461538461538461,0.8076923076923077,0.8432835820895522,0.08384255664718715,98,1.0,1.0,1.0,1.0,1.0,1.0,0.0
213,0.14737801551818847,0.004011836017229877,0.11184945106506347,0.001865823492067618,entropy,10,41,"{'criterion': 'entropy', 'max_features': 10, 'n_estimators': 41}",0.7142857142857143,0.9629629629629629,0.8888888888888888,0.8461538461538461,0.8076923076923077,0.8432835820895522,0.08384255664718715,98,1.0,1.0,1.0,1.0,1.0,1.0,0.0
214,0.15626826286315917,0.006320810123203508,0.11215524673461914,0.0002746634764297556,entropy,10,51,"{'criterion': 'entropy', 'max_features': 10, 'n_estimators': 51}",0.7142857142857143,0.9629629629629629,0.9259259259259259,0.8461538461538461,0.8076923076923077,0.8507462686567164,0.08905590735041968,50,1.0,1.0,1.0,1.0,1.0,1.0,0.0
215,0.1404129981994629,0.010992245253525183,0.12237625122070313,0.024027739820314444,entropy,10,61,"{'criterion': 'entropy', 'max_features': 10, 'n_estimators': 61}",0.7142857142857143,0.9629629629629629,0.9259259259259259,0.8461538461538461,0.8076923076923077,0.8507462686567164,0.08905590735041968,50,1.0,1.0,1.0,1.0,1.0,1.0,0.0
216,0.16742973327636718,0.011813698895885058,0.13884210586547852,0.025680286422277734,entropy,10,71,"{'criterion': 'entropy', 'max_features': 10, 'n_estimators': 71}",0.7142857142857143,0.9629629629629629,0.9259259259259259,0.8461538461538461,0.8076923076923077,0.8507462686567164,0.08905590735041968,50,1.0,1.0,1.0,1.0,1.0,1.0,0.0
217,0.21439313888549805,0.04731759914974201,0.10673708915710449,0.001003650656576563,entropy,10,81,"{'criterion': 'entropy', 'max_features': 10, 'n_estimators': 81}",0.7142857142857143,0.9259259259259259,0.9259259259259259,0.8461538461538461,0.8076923076923077,0.8432835820895522,0.08047846114066219,98,1.0,1.0,1.0,1.0,1.0,1.0,0.0
218,0.2047356128692627,0.04394737133062349,0.10579681396484375,0.0007189315755420426,entropy,10,91,"{'criterion': 'entropy', 'max_features': 10, 'n_estimators': 91}",0.7142857142857143,0.9259259259259259,0.9259259259259259,0.8461538461538461,0.8076923076923077,0.8432835820895522,0.08047846114066219,98,1.0,1.0,1.0,1.0,1.0,1.0,0.0
219,0.17591729164123535,0.003895563836823852,0.10588445663452148,0.0005972068667816745,entropy,10,101,"{'criterion': 'entropy', 'max_features': 10, 'n_estimators': 101}",0.7142857142857143,0.9259259259259259,0.9259259259259259,0.8461538461538461,0.8076923076923077,0.8432835820895522,0.08047846114066219,98,1.0,1.0,1.0,1.0,1.0,1.0,0.0
220,0.15332918167114257,0.012144051388384564,0.1102229118347168,0.009399474365564217,entropy,11,11,"{'criterion': 'entropy', 'max_features': 11, 'n_estimators': 11}",0.7142857142857143,0.9629629629629629,0.8518518518518519,0.8461538461538461,0.8076923076923077,0.835820895522388,0.08105308255850169,161,0.9905660377358491,0.9906542056074766,1.0,0.9907407407407407,0.9907407407407407,0.9925403449649612,0.003730389113221864
221,0.12245779037475586,0.00859226679874964,0.11414203643798829,0.005158299078559441,entropy,11,21,"{'criterion': 'entropy', 'max_features': 11, 'n_estimators': 21}",0.6785714285714286,0.9629629629629629,0.8518518518518519,0.8461538461538461,0.8076923076923077,0.8283582089552238,0.09270594884146864,201,1.0,0.9906542056074766,1.0,0.9907407407407407,1.0,0.9962789892696435,0.0045573709653781306
222,0.13585777282714845,0.007646568720400124,0.10729455947875977,0.0027950013099036176,entropy,11,31,"{'criterion': 'entropy', 'max_features': 11, 'n_estimators': 31}",0.6785714285714286,0.9629629629629629,0.8888888888888888,0.8461538461538461,0.8076923076923077,0.835820895522388,0.0957379153997932,161,1.0,1.0,1.0,1.0,1.0,1.0,0.0
223,0.13758463859558107,0.0030319185399731814,0.11331605911254883,0.0014518868606251695,entropy,11,41,"{'criterion': 'entropy', 'max_features': 11, 'n_estimators': 41}",0.7142857142857143,0.9629629629629629,0.9259259259259259,0.8461538461538461,0.8076923076923077,0.8507462686567164,0.08905590735041968,50,1.0,1.0,1.0,1.0,1.0,1.0,0.0
224,0.12977514266967774,0.005264772274006634,0.11611275672912598,0.00421893056304787,entropy,11,51,"{'criterion': 'entropy', 'max_features': 11, 'n_estimators': 51}",0.7142857142857143,0.9629629629629629,0.9259259259259259,0.8461538461538461,0.8076923076923077,0.8507462686567164,0.08905590735041968,50,1.0,1.0,1.0,1.0,1.0,1.0,0.0
225,0.13973627090454102,0.013971873270007937,0.11288070678710938,0.005672251174444736,entropy,11,61,"{'criterion': 'entropy', 'max_features': 11, 'n_estimators': 61}",0.7142857142857143,0.9259259259259259,0.9259259259259259,0.8461538461538461,0.8076923076923077,0.8432835820895522,0.08047846114066219,98,1.0,1.0,1.0,1.0,1.0,1.0,0.0
226,0.15073785781860352,0.01037289450364269,0.12977943420410157,0.011758349105666262,entropy,11,71,"{'criterion': 'entropy', 'max_features': 11, 'n_estimators': 71}",0.7142857142857143,0.9259259259259259,0.9259259259259259,0.8461538461538461,0.8076923076923077,0.8432835820895522,0.08047846114066219,98,1.0,1.0,1.0,1.0,1.0,1.0,0.0
227,0.15416507720947265,0.008017270664872851,0.1065699577331543,0.0005351236764230925,entropy,11,81,"{'criterion': 'entropy', 'max_features': 11, 'n_estimators': 81}",0.7142857142857143,0.9259259259259259,0.9259259259259259,0.8461538461538461,0.8076923076923077,0.8432835820895522,0.08047846114066219,98,1.0,1.0,1.0,1.0,1.0,1.0,0.0
228,0.147415828704834,0.014863444619315647,0.1080592155456543,0.002014966065431775,entropy,11,91,"{'criterion': 'entropy', 'max_features': 11, 'n_estimators': 91}",0.6785714285714286,0.9629629629629629,0.9259259259259259,0.8461538461538461,0.8076923076923077,0.8432835820895522,0.10088861261592992,98,1.0,1.0,1.0,1.0,1.0,1.0,0.0
229,0.15631213188171386,0.005151346853289398,0.10513291358947754,0.0005692686538037922,entropy,11,101,"{'criterion': 'entropy', 'max_features': 11, 'n_estimators': 101}",0.6785714285714286,0.9629629629629629,0.9259259259259259,0.8461538461538461,0.8076923076923077,0.8432835820895522,0.10088861261592992,98,1.0,1.0,1.0,1.0,1.0,1.0,0.0
230,0.13019776344299316,0.009497603673144006,0.116949462890625,0.011110129631880804,entropy,12,11,"{'criterion': 'entropy', 'max_features': 12, 'n_estimators': 11}",0.7142857142857143,0.9629629629629629,0.8518518518518519,0.8461538461538461,0.8076923076923077,0.835820895522388,0.08105308255850169,161,0.9905660377358491,1.0,1.0,1.0,1.0,0.9981132075471699,0.003773584905660376
231,0.1252349853515625,0.007091624582145892,0.12285480499267579,0.014026270626078325,entropy,12,21,"{'criterion': 'entropy', 'max_features': 12, 'n_estimators': 21}",0.6785714285714286,0.9259259259259259,0.8888888888888888,0.8461538461538461,0.8076923076923077,0.8283582089552238,0.08653790935458036,201,1.0,0.9906542056074766,1.0,0.9907407407407407,0.9907407407407407,0.9944271374177915,0.004550332956757942
232,0.13605289459228515,0.005264753586201616,0.10548839569091797,0.0005838358335936511,entropy,12,31,"{'criterion': 'entropy', 'max_features': 12, 'n_estimators': 31}",0.7142857142857143,0.9629629629629629,0.9259259259259259,0.8461538461538461,0.8461538461538461,0.8582089552238806,0.08671616295323258,21,1.0,1.0,1.0,1.0,1.0,1.0,0.0
233,0.1525822639465332,0.011085896279148773,0.1102217674255371,0.0019075819921789985,entropy,12,41,"{'criterion': 'entropy', 'max_features': 12, 'n_estimators': 41}",0.7142857142857143,0.9629629629629629,0.9259259259259259,0.8461538461538461,0.8461538461538461,0.8582089552238806,0.08671616295323258,21,1.0,1.0,1.0,1.0,1.0,1.0,0.0
234,0.13867793083190919,0.005147023685417951,0.11252007484436036,0.0010037004072492419,entropy,12,51,"{'criterion': 'entropy', 'max_features': 12, 'n_estimators': 51}",0.7142857142857143,0.9629629629629629,0.9259259259259259,0.8461538461538461,0.8076923076923077,0.8507462686567164,0.08905590735041968,50,1.0,1.0,1.0,1.0,1.0,1.0,0.0
235,0.1459336280822754,0.016693381393688846,0.1365039825439453,0.012151874545308822,entropy,12,61,"{'criterion': 'entropy', 'max_features': 12, 'n_estimators': 61}",0.7142857142857143,0.9259259259259259,0.9259259259259259,0.8461538461538461,0.8076923076923077,0.8432835820895522,0.08047846114066219,98,1.0,1.0,1.0,1.0,1.0,1.0,0.0
236,0.19167561531066896,0.02569777120526054,0.12246637344360352,0.012570478765839376,entropy,12,71,"{'criterion': 'entropy', 'max_features': 12, 'n_estimators': 71}",0.7142857142857143,0.9259259259259259,0.9259259259259259,0.8461538461538461,0.8076923076923077,0.8432835820895522,0.08047846114066219,98,1.0,1.0,1.0,1.0,1.0,1.0,0.0
237,0.18913745880126953,0.022233706695394404,0.11119093894958496,0.01070386645168904,entropy,12,81,"{'criterion': 'entropy', 'max_features': 12, 'n_estimators': 81}",0.7142857142857143,0.9259259259259259,0.9259259259259259,0.8461538461538461,0.8076923076923077,0.8432835820895522,0.08047846114066219,98,1.0,1.0,1.0,1.0,1.0,1.0,0.0
238,0.17604985237121581,0.018536470995307027,0.10795512199401855,0.0010816285371332323,entropy,12,91,"{'criterion': 'entropy', 'max_features': 12, 'n_estimators': 91}",0.7142857142857143,0.9259259259259259,0.9259259259259259,0.8461538461538461,0.8076923076923077,0.8432835820895522,0.08047846114066219,98,1.0,1.0,1.0,1.0,1.0,1.0,0.0
239,0.18285937309265138,0.036972254423825915,0.10967302322387695,0.00048244075772729665,entropy,12,101,"{'criterion': 'entropy', 'max_features': 12, 'n_estimators': 101}",0.7142857142857143,0.9259259259259259,0.9259259259259259,0.8461538461538461,0.8076923076923077,0.8432835820895522,0.08047846114066219,98,1.0,1.0,1.0,1.0,1.0,1.0,0.0
